CLUTCH_NUMBER,DATA_EGGS_FOUND,COLOR,MALE,FEMALE,REGION,POPULATION,TEMPERATURE,TANK,ROOM,CLUTCH_ORDER,DAYS_IN_TREATMENT,DATE_EGGS_LAST_CHECKED,SAMPLE,YOLK_SAC,IMAGE,NOTES
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,8,0.017,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,9,0.021,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,10,0.017,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,11,0.016,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,12,0.019,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,13,0.018,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,14,0.017,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,15,0.016,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,16,0.020,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,17,0.019,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,18,0.018,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,19,0.014,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,20,0.021,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,21,0.021,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,22,0.019,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,23,0.019,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,24,0.022,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,25,0.020,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,26,0.021,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,27,0.020,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,28,0.020,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,29,0.018,1250,
129,26/03/2023,white,CVLA486,CVLA463,core,Vlassof Cay,27,270,3,1,130,25/03/2023,30,0.018,1250,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,1,0.011,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,2,0.013,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,3,0.014,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,4,0.012,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,5,0.012,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,6,0.017,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,7,0.014,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,8,0.014,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,9,0.015,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,10,0.016,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,11,0.015,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,12,0.016,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,13,0.014,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,14,0.013,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,15,0.012,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,16,0.011,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,17,0.015,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,18,0.016,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,19,0.014,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,20,0.011,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,21,0.013,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,22,0.016,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,23,0.016,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,24,0.014,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,25,0.017,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,26,0.012,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,27,0.016,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,28,0.014,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,29,0.017,1259,
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,30,NA,1259,timestamp
131,31/03/2023,white,CPRE447,CPRE452,core,Pretty Patches,30,103,3,2,134,30/03/2023,31,0.013,1259,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,1,0.015,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,2,0.022,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,3,0.018,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,4,0.017,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,5,0.017,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,6,0.013,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,7,0.018,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,8,0.017,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,9,0.016,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,10,0.014,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,11,0.022,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,12,0.020,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,13,0.018,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,14,0.013,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,15,0.016,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,16,0.013,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,17,0.019,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,18,0.020,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,19,0.016,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,20,0.013,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,21,0.015,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,22,0.013,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,23,0.017,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,24,0.023,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,25,0.022,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,26,0.015,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,27,0.017,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,28,0.019,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,29,0.016,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,30,0.014,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,31,0.018,1263,
132,2/04/2023,white,CVLA468,CVLA477,core,Vlassof Cay,27,121,3,2,136,1/04/2023,32,0.017,1263,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,1,0.010,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,2,0.009,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,3,0.010,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,4,0.012,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,5,NA,1272,unclear
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,6,0.011,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,7,0.012,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,8,0.010,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,9,0.010,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,10,0.009,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,11,0.006,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,12,0.009,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,13,0.013,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,14,0.010,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,15,0.010,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,16,0.013,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,17,0.010,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,18,0.013,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,19,0.010,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,20,0.009,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,21,0.007,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,22,0.010,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,23,0.012,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,24,0.012,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,25,0.007,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,26,0.011,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,27,0.009,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,28,0.013,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,29,0.016,1272,
133,3/04/2023,white,CARL335,CARL359,core,Arlington Reef,28.5,238,3,3,137,2/02/2023,30,NA,1272,timestamp
